Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-18
Baja California,6.0,2019-11-18
Baja California Sur,0.0,2019-11-18
Campeche,0.0,2019-11-18
Chiapas,2.0,2019-11-18
Chihuahua,1.0,2019-11-18
Ciudad de México,5.0,2019-11-18
Coahuila,1.0,2019-11-18
Colima,0.0,2019-11-18
Durango,0.0,2019-11-18
Estado de México,9.0,2019-11-18
Guanajuato,10.0,2019-11-18
Guerrero,1.0,2019-11-18
Hidalgo,0.0,2019-11-18
Jalisco,5.0,2019-11-18
Michoacán,3.0,2019-11-18
Morelos,1.0,2019-11-18
Nayarit,0.0,2019-11-18
Nuevo León,7.0,2019-11-18
Oaxaca,2.0,2019-11-18
Puebla,4.0,2019-11-18
Querétaro,0.0,2019-11-18
Quintana Roo,0.0,2019-11-18
San Luis Potosí,2.0,2019-11-18
Sinaloa,2.0,2019-11-18
Sonora,1.0,2019-11-18
Tabasco,3.0,2019-11-18
Tamaulipas,0.0,2019-11-18
Tlaxcala,0.0,2019-11-18
Veracruz,3.0,2019-11-18
Yucatán,0.0,2019-11-18
Zacatecas,1.0,2019-11-18
Total,69.0,2019-11-18
