Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-24
Baja California,5.0,2019-11-24
Baja California Sur,0.0,2019-11-24
Campeche,0.0,2019-11-24
Chiapas,2.0,2019-11-24
Chihuahua,9.0,2019-11-24
Ciudad de México,3.0,2019-11-24
Coahuila,0.0,2019-11-24
Colima,1.0,2019-11-24
Durango,0.0,2019-11-24
Estado de México,15.0,2019-11-24
Guanajuato,7.0,2019-11-24
Guerrero,7.0,2019-11-24
Hidalgo,0.0,2019-11-24
Jalisco,15.0,2019-11-24
Michoacán,4.0,2019-11-24
Morelos,2.0,2019-11-24
Nayarit,1.0,2019-11-24
Nuevo León,3.0,2019-11-24
Oaxaca,2.0,2019-11-24
Puebla,4.0,2019-11-24
Querétaro,2.0,2019-11-24
Quintana Roo,0.0,2019-11-24
San Luis Potosí,1.0,2019-11-24
Sinaloa,6.0,2019-11-24
Sonora,3.0,2019-11-24
Tabasco,2.0,2019-11-24
Tamaulipas,1.0,2019-11-24
Tlaxcala,0.0,2019-11-24
Veracruz,4.0,2019-11-24
Yucatán,0.0,2019-11-24
Zacatecas,1.0,2019-11-24
Total,100.0,2019-11-24
