Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-16
Baja California,11.0,2019-11-16
Baja California Sur,0.0,2019-11-16
Campeche,0.0,2019-11-16
Chiapas,0.0,2019-11-16
Chihuahua,3.0,2019-11-16
Ciudad de México,6.0,2019-11-16
Coahuila,1.0,2019-11-16
Colima,3.0,2019-11-16
Durango,0.0,2019-11-16
Estado de México,8.0,2019-11-16
Guanajuato,7.0,2019-11-16
Guerrero,7.0,2019-11-16
Hidalgo,1.0,2019-11-16
Jalisco,7.0,2019-11-16
Michoacán,4.0,2019-11-16
Morelos,5.0,2019-11-16
Nayarit,0.0,2019-11-16
Nuevo León,1.0,2019-11-16
Oaxaca,3.0,2019-11-16
Puebla,1.0,2019-11-16
Querétaro,0.0,2019-11-16
Quintana Roo,3.0,2019-11-16
San Luis Potosí,1.0,2019-11-16
Sinaloa,1.0,2019-11-16
Sonora,0.0,2019-11-16
Tabasco,0.0,2019-11-16
Tamaulipas,0.0,2019-11-16
Tlaxcala,0.0,2019-11-16
Veracruz,3.0,2019-11-16
Yucatán,0.0,2019-11-16
Zacatecas,3.0,2019-11-16
Total,79.0,2019-11-16
