Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-24
Baja California,4.0,2019-06-24
Baja California Sur,0.0,2019-06-24
Campeche,0.0,2019-06-24
Chiapas,0.0,2019-06-24
Chihuahua,4.0,2019-06-24
Ciudad de México,2.0,2019-06-24
Coahuila,2.0,2019-06-24
Colima,2.0,2019-06-24
Durango,1.0,2019-06-24
Estado de México,5.0,2019-06-24
Guanajuato,7.0,2019-06-24
Guerrero,13.0,2019-06-24
Hidalgo,0.0,2019-06-24
Jalisco,2.0,2019-06-24
Michoacán,2.0,2019-06-24
Morelos,3.0,2019-06-24
Nayarit,1.0,2019-06-24
Nuevo León,3.0,2019-06-24
Oaxaca,4.0,2019-06-24
Puebla,5.0,2019-06-24
Querétaro,0.0,2019-06-24
Quintana Roo,2.0,2019-06-24
San Luis Potosí,2.0,2019-06-24
Sinaloa,0.0,2019-06-24
Sonora,1.0,2019-06-24
Tabasco,0.0,2019-06-24
Tamaulipas,2.0,2019-06-24
Tlaxcala,1.0,2019-06-24
Veracruz,8.0,2019-06-24
Yucatán,0.0,2019-06-24
Zacatecas,5.0,2019-06-24
Total,81.0,2019-06-24
