Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-28
Baja California,8.0,2019-06-28
Baja California Sur,0.0,2019-06-28
Campeche,0.0,2019-06-28
Chiapas,3.0,2019-06-28
Chihuahua,10.0,2019-06-28
Ciudad de México,6.0,2019-06-28
Coahuila,1.0,2019-06-28
Colima,0.0,2019-06-28
Durango,0.0,2019-06-28
Estado de México,3.0,2019-06-28
Guanajuato,1.0,2019-06-28
Guerrero,1.0,2019-06-28
Hidalgo,2.0,2019-06-28
Jalisco,5.0,2019-06-28
Michoacán,3.0,2019-06-28
Morelos,2.0,2019-06-28
Nayarit,0.0,2019-06-28
Nuevo León,2.0,2019-06-28
Oaxaca,7.0,2019-06-28
Puebla,0.0,2019-06-28
Querétaro,0.0,2019-06-28
Quintana Roo,6.0,2019-06-28
San Luis Potosí,0.0,2019-06-28
Sinaloa,6.0,2019-06-28
Sonora,2.0,2019-06-28
Tabasco,0.0,2019-06-28
Tamaulipas,2.0,2019-06-28
Tlaxcala,0.0,2019-06-28
Veracruz,10.0,2019-06-28
Yucatán,0.0,2019-06-28
Zacatecas,0.0,2019-06-28
Total,80.0,2019-06-28
