Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-15
Baja California,6.0,2019-06-15
Baja California Sur,0.0,2019-06-15
Campeche,0.0,2019-06-15
Chiapas,0.0,2019-06-15
Chihuahua,5.0,2019-06-15
Ciudad de México,4.0,2019-06-15
Coahuila,3.0,2019-06-15
Colima,0.0,2019-06-15
Durango,0.0,2019-06-15
Estado de México,13.0,2019-06-15
Guanajuato,8.0,2019-06-15
Guerrero,5.0,2019-06-15
Hidalgo,1.0,2019-06-15
Jalisco,5.0,2019-06-15
Michoacán,7.0,2019-06-15
Morelos,2.0,2019-06-15
Nayarit,1.0,2019-06-15
Nuevo León,2.0,2019-06-15
Oaxaca,3.0,2019-06-15
Puebla,6.0,2019-06-15
Querétaro,0.0,2019-06-15
Quintana Roo,0.0,2019-06-15
San Luis Potosí,1.0,2019-06-15
Sinaloa,4.0,2019-06-15
Sonora,3.0,2019-06-15
Tabasco,0.0,2019-06-15
Tamaulipas,1.0,2019-06-15
Tlaxcala,0.0,2019-06-15
Veracruz,3.0,2019-06-15
Yucatán,0.0,2019-06-15
Zacatecas,2.0,2019-06-15
Total,85.0,2019-06-15
