Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-21
Baja California,8.0,2019-06-21
Baja California Sur,0.0,2019-06-21
Campeche,0.0,2019-06-21
Chiapas,3.0,2019-06-21
Chihuahua,2.0,2019-06-21
Ciudad de México,4.0,2019-06-21
Coahuila,1.0,2019-06-21
Colima,1.0,2019-06-21
Durango,0.0,2019-06-21
Estado de México,3.0,2019-06-21
Guanajuato,7.0,2019-06-21
Guerrero,5.0,2019-06-21
Hidalgo,0.0,2019-06-21
Jalisco,26.0,2019-06-21
Michoacán,3.0,2019-06-21
Morelos,0.0,2019-06-21
Nayarit,0.0,2019-06-21
Nuevo León,5.0,2019-06-21
Oaxaca,4.0,2019-06-21
Puebla,2.0,2019-06-21
Querétaro,0.0,2019-06-21
Quintana Roo,0.0,2019-06-21
San Luis Potosí,1.0,2019-06-21
Sinaloa,3.0,2019-06-21
Sonora,4.0,2019-06-21
Tabasco,3.0,2019-06-21
Tamaulipas,1.0,2019-06-21
Tlaxcala,1.0,2019-06-21
Veracruz,4.0,2019-06-21
Yucatán,0.0,2019-06-21
Zacatecas,2.0,2019-06-21
Total,93.0,2019-06-21
