Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-06
Baja California,5.0,2019-06-06
Baja California Sur,0.0,2019-06-06
Campeche,0.0,2019-06-06
Chiapas,1.0,2019-06-06
Chihuahua,4.0,2019-06-06
Ciudad de México,1.0,2019-06-06
Coahuila,0.0,2019-06-06
Colima,1.0,2019-06-06
Durango,0.0,2019-06-06
Estado de México,4.0,2019-06-06
Guanajuato,8.0,2019-06-06
Guerrero,4.0,2019-06-06
Hidalgo,1.0,2019-06-06
Jalisco,7.0,2019-06-06
Michoacán,6.0,2019-06-06
Morelos,1.0,2019-06-06
Nayarit,0.0,2019-06-06
Nuevo León,2.0,2019-06-06
Oaxaca,2.0,2019-06-06
Puebla,2.0,2019-06-06
Querétaro,0.0,2019-06-06
Quintana Roo,4.0,2019-06-06
San Luis Potosí,0.0,2019-06-06
Sinaloa,1.0,2019-06-06
Sonora,4.0,2019-06-06
Tabasco,0.0,2019-06-06
Tamaulipas,3.0,2019-06-06
Tlaxcala,1.0,2019-06-06
Veracruz,6.0,2019-06-06
Yucatán,0.0,2019-06-06
Zacatecas,2.0,2019-06-06
Total,70.0,2019-06-06
