Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-17
Baja California,9.0,2019-06-17
Baja California Sur,0.0,2019-06-17
Campeche,0.0,2019-06-17
Chiapas,6.0,2019-06-17
Chihuahua,9.0,2019-06-17
Ciudad de México,4.0,2019-06-17
Coahuila,1.0,2019-06-17
Colima,2.0,2019-06-17
Durango,0.0,2019-06-17
Estado de México,11.0,2019-06-17
Guanajuato,3.0,2019-06-17
Guerrero,5.0,2019-06-17
Hidalgo,1.0,2019-06-17
Jalisco,5.0,2019-06-17
Michoacán,5.0,2019-06-17
Morelos,4.0,2019-06-17
Nayarit,1.0,2019-06-17
Nuevo León,3.0,2019-06-17
Oaxaca,2.0,2019-06-17
Puebla,1.0,2019-06-17
Querétaro,0.0,2019-06-17
Quintana Roo,0.0,2019-06-17
San Luis Potosí,0.0,2019-06-17
Sinaloa,4.0,2019-06-17
Sonora,2.0,2019-06-17
Tabasco,3.0,2019-06-17
Tamaulipas,4.0,2019-06-17
Tlaxcala,0.0,2019-06-17
Veracruz,5.0,2019-06-17
Yucatán,0.0,2019-06-17
Zacatecas,0.0,2019-06-17
Total,90.0,2019-06-17
