Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Ensenada,2.0,2.0,0.0,0.0,2021-02-18
Baja California,Tijuana,3.0,0.0,0.0,3.0,2021-02-18
Baja California Sur,Los Cabos,1.0,1.0,0.0,0.0,2021-02-18
Chiapas,San Cristóbal De Las Casas,1.0,1.0,0.0,0.0,2021-02-18
Chihuahua,Chihuahua,1.0,1.0,0.0,0.0,2021-02-18
Chihuahua,Juárez,6.0,5.0,0.0,1.0,2021-02-18
Ciudad de México,Azcapotzalco,1.0,1.0,0.0,0.0,2021-02-18
Ciudad de México,Iztapalapa,1.0,0.0,0.0,1.0,2021-02-18
Colima,Manzanillo,2.0,2.0,0.0,0.0,2021-02-18
Durango,Durango,1.0,1.0,0.0,0.0,2021-02-18
Guanajuato,Apaseo El Grande,1.0,0.0,0.0,1.0,2021-02-18
Guanajuato,Apaseo El Alto,1.0,1.0,0.0,0.0,2021-02-18
Guanajuato,Celaya,1.0,0.0,1.0,0.0,2021-02-18
Guanajuato,Guanajuato,2.0,1.0,1.0,0.0,2021-02-18
Guanajuato,Irapuato,2.0,1.0,1.0,0.0,2021-02-18
Guanajuato,Jaral Del Progreso,3.0,2.0,1.0,0.0,2021-02-18
Guanajuato,León,2.0,0.0,0.0,2.0,2021-02-18
Guanajuato,San Miguel De Allende,1.0,1.0,0.0,0.0,2021-02-18
Guerrero,Acapulco De Juárez,1.0,1.0,0.0,0.0,2021-02-18
Guerrero,Chilpancingo De Los Bravo,1.0,0.0,1.0,0.0,2021-02-18
Jalisco,El Salto,1.0,0.0,1.0,0.0,2021-02-18
Jalisco,Lagos De Moreno,2.0,2.0,0.0,0.0,2021-02-18
Jalisco,San Juan De Los Lagos,2.0,2.0,0.0,0.0,2021-02-18
Jalisco,San Pedro Tlaquepaque,6.0,4.0,1.0,1.0,2021-02-18
Jalisco,Tlajomulco De Zúñiga,1.0,0.0,1.0,0.0,2021-02-18
Michoacán,Morelia,2.0,2.0,0.0,0.0,2021-02-18
Michoacán,Zamora,3.0,0.0,0.0,3.0,2021-02-18
Nuevo León,Guadalupe,1.0,0.0,1.0,0.0,2021-02-18
Nuevo León,Monterrey,1.0,1.0,0.0,0.0,2021-02-18
Oaxaca,Salina Cruz,1.0,0.0,1.0,0.0,2021-02-18
Oaxaca,San Pedro Atoyac,1.0,1.0,0.0,0.0,2021-02-18
Puebla,San José Chiapa,2.0,2.0,0.0,0.0,2021-02-18
Quintana Roo,Benito Juárez,4.0,3.0,1.0,0.0,2021-02-18
San Luis Potosí,Matehuala,1.0,1.0,0.0,0.0,2021-02-18
San Luis Potosí,Tamuín,2.0,2.0,0.0,0.0,2021-02-18
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2021-02-18
Sonora,Cajeme,4.0,2.0,0.0,2.0,2021-02-18
Tabasco,Centro,1.0,0.0,0.0,1.0,2021-02-18
Tlaxcala,Xaloztoc,1.0,0.0,1.0,0.0,2021-02-18
Veracruz,Alvarado,6.0,0.0,0.0,6.0,2021-02-18
Veracruz,Coatzacoalcos,1.0,1.0,0.0,0.0,2021-02-18
Veracruz,Cosoleacaque,2.0,2.0,0.0,0.0,2021-02-18
Veracruz,Cuichapa,1.0,1.0,0.0,0.0,2021-02-18
Veracruz,Tuxpan,1.0,0.0,0.0,1.0,2021-02-18
Zacatecas,Fresnillo,4.0,4.0,0.0,0.0,2021-02-18
Zacatecas,General Pánfilo Natera,1.0,1.0,0.0,0.0,2021-02-18
Zacatecas,Guadalupe,1.0,1.0,0.0,0.0,2021-02-18
Zacatecas,Jerez,5.0,5.0,0.0,0.0,2021-02-18
