Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-28
Baja California,7.0,2020-06-28
Baja California Sur,0.0,2020-06-28
Campeche,0.0,2020-06-28
Chiapas,2.0,2020-06-28
Chihuahua,2.0,2020-06-28
Ciudad de México,4.0,2020-06-28
Coahuila,1.0,2020-06-28
Colima,1.0,2020-06-28
Durango,1.0,2020-06-28
Estado de México,9.0,2020-06-28
Guanajuato,10.0,2020-06-28
Guerrero,6.0,2020-06-28
Hidalgo,3.0,2020-06-28
Jalisco,4.0,2020-06-28
Michoacán,2.0,2020-06-28
Morelos,3.0,2020-06-28
Nayarit,0.0,2020-06-28
Nuevo León,2.0,2020-06-28
Oaxaca,6.0,2020-06-28
Puebla,7.0,2020-06-28
Querétaro,0.0,2020-06-28
Quintana Roo,0.0,2020-06-28
San Luis Potosí,1.0,2020-06-28
Sinaloa,7.0,2020-06-28
Sonora,0.0,2020-06-28
Tabasco,1.0,2020-06-28
Tamaulipas,2.0,2020-06-28
Tlaxcala,0.0,2020-06-28
Veracruz,2.0,2020-06-28
Yucatán,0.0,2020-06-28
Zacatecas,1.0,2020-06-28
Total,84.0,2020-06-28
