Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-14
Baja California,4.0,2020-06-14
Baja California Sur,0.0,2020-06-14
Campeche,0.0,2020-06-14
Chiapas,1.0,2020-06-14
Chihuahua,7.0,2020-06-14
Ciudad de México,7.0,2020-06-14
Coahuila,1.0,2020-06-14
Colima,1.0,2020-06-14
Durango,1.0,2020-06-14
Estado de México,9.0,2020-06-14
Guanajuato,17.0,2020-06-14
Guerrero,3.0,2020-06-14
Hidalgo,0.0,2020-06-14
Jalisco,7.0,2020-06-14
Michoacán,2.0,2020-06-14
Morelos,1.0,2020-06-14
Nayarit,0.0,2020-06-14
Nuevo León,5.0,2020-06-14
Oaxaca,3.0,2020-06-14
Puebla,2.0,2020-06-14
Querétaro,0.0,2020-06-14
Quintana Roo,0.0,2020-06-14
San Luis Potosí,2.0,2020-06-14
Sinaloa,5.0,2020-06-14
Sonora,3.0,2020-06-14
Tabasco,4.0,2020-06-14
Tamaulipas,1.0,2020-06-14
Tlaxcala,1.0,2020-06-14
Veracruz,6.0,2020-06-14
Yucatán,0.0,2020-06-14
Zacatecas,1.0,2020-06-14
Total,94.0,2020-06-14
