Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-26
Baja California,5.0,2020-06-26
Baja California Sur,1.0,2020-06-26
Campeche,0.0,2020-06-26
Chiapas,0.0,2020-06-26
Chihuahua,2.0,2020-06-26
Ciudad de México,5.0,2020-06-26
Coahuila,1.0,2020-06-26
Colima,3.0,2020-06-26
Durango,0.0,2020-06-26
Estado de México,3.0,2020-06-26
Guanajuato,11.0,2020-06-26
Guerrero,3.0,2020-06-26
Hidalgo,0.0,2020-06-26
Jalisco,2.0,2020-06-26
Michoacán,6.0,2020-06-26
Morelos,2.0,2020-06-26
Nayarit,0.0,2020-06-26
Nuevo León,2.0,2020-06-26
Oaxaca,6.0,2020-06-26
Puebla,1.0,2020-06-26
Querétaro,0.0,2020-06-26
Quintana Roo,1.0,2020-06-26
San Luis Potosí,0.0,2020-06-26
Sinaloa,2.0,2020-06-26
Sonora,4.0,2020-06-26
Tabasco,2.0,2020-06-26
Tamaulipas,0.0,2020-06-26
Tlaxcala,1.0,2020-06-26
Veracruz,3.0,2020-06-26
Yucatán,0.0,2020-06-26
Zacatecas,17.0,2020-06-26
Total,83.0,2020-06-26
