Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-22
Baja California,6.0,2020-06-22
Baja California Sur,0.0,2020-06-22
Campeche,0.0,2020-06-22
Chiapas,2.0,2020-06-22
Chihuahua,1.0,2020-06-22
Ciudad de México,3.0,2020-06-22
Coahuila,0.0,2020-06-22
Colima,0.0,2020-06-22
Durango,0.0,2020-06-22
Estado de México,9.0,2020-06-22
Guanajuato,13.0,2020-06-22
Guerrero,1.0,2020-06-22
Hidalgo,1.0,2020-06-22
Jalisco,7.0,2020-06-22
Michoacán,4.0,2020-06-22
Morelos,3.0,2020-06-22
Nayarit,0.0,2020-06-22
Nuevo León,3.0,2020-06-22
Oaxaca,21.0,2020-06-22
Puebla,3.0,2020-06-22
Querétaro,0.0,2020-06-22
Quintana Roo,0.0,2020-06-22
San Luis Potosí,1.0,2020-06-22
Sinaloa,2.0,2020-06-22
Sonora,1.0,2020-06-22
Tabasco,1.0,2020-06-22
Tamaulipas,1.0,2020-06-22
Tlaxcala,1.0,2020-06-22
Veracruz,3.0,2020-06-22
Yucatán,0.0,2020-06-22
Zacatecas,2.0,2020-06-22
Total,89.0,2020-06-22
