Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-30
Baja California,5.0,2020-06-30
Baja California Sur,0.0,2020-06-30
Campeche,0.0,2020-06-30
Chiapas,4.0,2020-06-30
Chihuahua,8.0,2020-06-30
Ciudad de México,4.0,2020-06-30
Coahuila,1.0,2020-06-30
Colima,2.0,2020-06-30
Durango,1.0,2020-06-30
Estado de México,4.0,2020-06-30
Guanajuato,10.0,2020-06-30
Guerrero,0.0,2020-06-30
Hidalgo,1.0,2020-06-30
Jalisco,1.0,2020-06-30
Michoacán,6.0,2020-06-30
Morelos,1.0,2020-06-30
Nayarit,1.0,2020-06-30
Nuevo León,1.0,2020-06-30
Oaxaca,3.0,2020-06-30
Puebla,1.0,2020-06-30
Querétaro,0.0,2020-06-30
Quintana Roo,0.0,2020-06-30
San Luis Potosí,2.0,2020-06-30
Sinaloa,1.0,2020-06-30
Sonora,1.0,2020-06-30
Tabasco,2.0,2020-06-30
Tamaulipas,1.0,2020-06-30
Tlaxcala,0.0,2020-06-30
Veracruz,5.0,2020-06-30
Yucatán,1.0,2020-06-30
Zacatecas,6.0,2020-06-30
Total,73.0,2020-06-30
