Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-27
Baja California,1.0,2020-06-27
Baja California Sur,0.0,2020-06-27
Campeche,0.0,2020-06-27
Chiapas,0.0,2020-06-27
Chihuahua,3.0,2020-06-27
Ciudad de México,6.0,2020-06-27
Coahuila,0.0,2020-06-27
Colima,1.0,2020-06-27
Durango,1.0,2020-06-27
Estado de México,5.0,2020-06-27
Guanajuato,7.0,2020-06-27
Guerrero,5.0,2020-06-27
Hidalgo,1.0,2020-06-27
Jalisco,4.0,2020-06-27
Michoacán,3.0,2020-06-27
Morelos,4.0,2020-06-27
Nayarit,0.0,2020-06-27
Nuevo León,3.0,2020-06-27
Oaxaca,0.0,2020-06-27
Puebla,3.0,2020-06-27
Querétaro,0.0,2020-06-27
Quintana Roo,2.0,2020-06-27
San Luis Potosí,2.0,2020-06-27
Sinaloa,4.0,2020-06-27
Sonora,0.0,2020-06-27
Tabasco,1.0,2020-06-27
Tamaulipas,2.0,2020-06-27
Tlaxcala,0.0,2020-06-27
Veracruz,8.0,2020-06-27
Yucatán,1.0,2020-06-27
Zacatecas,3.0,2020-06-27
Total,70.0,2020-06-27
