Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-21
Baja California,6.0,2020-06-21
Baja California Sur,0.0,2020-06-21
Campeche,0.0,2020-06-21
Chiapas,2.0,2020-06-21
Chihuahua,6.0,2020-06-21
Ciudad de México,5.0,2020-06-21
Coahuila,3.0,2020-06-21
Colima,0.0,2020-06-21
Durango,0.0,2020-06-21
Estado de México,5.0,2020-06-21
Guanajuato,18.0,2020-06-21
Guerrero,10.0,2020-06-21
Hidalgo,3.0,2020-06-21
Jalisco,4.0,2020-06-21
Michoacán,3.0,2020-06-21
Morelos,4.0,2020-06-21
Nayarit,0.0,2020-06-21
Nuevo León,1.0,2020-06-21
Oaxaca,3.0,2020-06-21
Puebla,3.0,2020-06-21
Querétaro,0.0,2020-06-21
Quintana Roo,2.0,2020-06-21
San Luis Potosí,3.0,2020-06-21
Sinaloa,10.0,2020-06-21
Sonora,1.0,2020-06-21
Tabasco,1.0,2020-06-21
Tamaulipas,2.0,2020-06-21
Tlaxcala,0.0,2020-06-21
Veracruz,5.0,2020-06-21
Yucatán,0.0,2020-06-21
Zacatecas,3.0,2020-06-21
Total,103.0,2020-06-21
