Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-17
Baja California,10.0,2020-08-17
Baja California Sur,0.0,2020-08-17
Campeche,0.0,2020-08-17
Chiapas,3.0,2020-08-17
Chihuahua,8.0,2020-08-17
Ciudad de México,2.0,2020-08-17
Coahuila,1.0,2020-08-17
Colima,1.0,2020-08-17
Durango,1.0,2020-08-17
Estado de México,6.0,2020-08-17
Guanajuato,9.0,2020-08-17
Guerrero,2.0,2020-08-17
Hidalgo,2.0,2020-08-17
Jalisco,3.0,2020-08-17
Michoacán,10.0,2020-08-17
Morelos,3.0,2020-08-17
Nayarit,1.0,2020-08-17
Nuevo León,1.0,2020-08-17
Oaxaca,2.0,2020-08-17
Puebla,1.0,2020-08-17
Querétaro,1.0,2020-08-17
Quintana Roo,2.0,2020-08-17
San Luis Potosí,0.0,2020-08-17
Sinaloa,4.0,2020-08-17
Sonora,0.0,2020-08-17
Tabasco,0.0,2020-08-17
Tamaulipas,0.0,2020-08-17
Tlaxcala,0.0,2020-08-17
Veracruz,2.0,2020-08-17
Yucatán,0.0,2020-08-17
Zacatecas,1.0,2020-08-17
Total,76.0,2020-08-17
