Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-06
Baja California,1.0,2020-08-06
Baja California Sur,0.0,2020-08-06
Campeche,0.0,2020-08-06
Chiapas,1.0,2020-08-06
Chihuahua,3.0,2020-08-06
Ciudad de México,4.0,2020-08-06
Coahuila,0.0,2020-08-06
Colima,2.0,2020-08-06
Durango,1.0,2020-08-06
Estado de México,6.0,2020-08-06
Guanajuato,8.0,2020-08-06
Guerrero,0.0,2020-08-06
Hidalgo,4.0,2020-08-06
Jalisco,4.0,2020-08-06
Michoacán,4.0,2020-08-06
Morelos,1.0,2020-08-06
Nayarit,0.0,2020-08-06
Nuevo León,5.0,2020-08-06
Oaxaca,1.0,2020-08-06
Puebla,4.0,2020-08-06
Querétaro,1.0,2020-08-06
Quintana Roo,1.0,2020-08-06
San Luis Potosí,1.0,2020-08-06
Sinaloa,0.0,2020-08-06
Sonora,2.0,2020-08-06
Tabasco,1.0,2020-08-06
Tamaulipas,12.0,2020-08-06
Tlaxcala,1.0,2020-08-06
Veracruz,1.0,2020-08-06
Yucatán,0.0,2020-08-06
Zacatecas,7.0,2020-08-06
Total,76.0,2020-08-06
