Entidad,Homicidios,Fecha
Aguascalientes,0,2020-08-27
Baja California,6,2020-08-27
Baja California Sur,0,2020-08-27
Campeche,0,2020-08-27
Chiapas,0,2020-08-27
Chihuahua,3,2020-08-27
Ciudad de México,4,2020-08-27
Coahuila,1,2020-08-27
Colima,0,2020-08-27
Durango,0,2020-08-27
Estado de México,4,2020-08-27
Guanajuato,12,2020-08-27
Guerrero,2,2020-08-27
Hidalgo,0,2020-08-27
Jalisco,4,2020-08-27
Michoacán,9,2020-08-27
Morelos,0,2020-08-27
Nayarit,0,2020-08-27
Nuevo León,1,2020-08-27
Oaxaca,1,2020-08-27
Puebla,0,2020-08-27
Querétaro,0,2020-08-27
Quintana Roo,2,2020-08-27
San Luis Potosí,0,2020-08-27
Sinaloa,2,2020-08-27
Sonora,5,2020-08-27
Tabasco,2,2020-08-27
Tamaulipas,0,2020-08-27
Tlaxcala,1,2020-08-27
Veracruz,5,2020-08-27
Yucatán,0,2020-08-27
Zacatecas,6,2020-08-27
Total,70,2020-08-27
