Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-15
Baja California,3.0,2020-08-15
Baja California Sur,0.0,2020-08-15
Campeche,0.0,2020-08-15
Chiapas,0.0,2020-08-15
Chihuahua,8.0,2020-08-15
Ciudad de México,4.0,2020-08-15
Coahuila,0.0,2020-08-15
Colima,1.0,2020-08-15
Durango,1.0,2020-08-15
Estado de México,6.0,2020-08-15
Guanajuato,7.0,2020-08-15
Guerrero,3.0,2020-08-15
Hidalgo,1.0,2020-08-15
Jalisco,5.0,2020-08-15
Michoacán,6.0,2020-08-15
Morelos,1.0,2020-08-15
Nayarit,0.0,2020-08-15
Nuevo León,0.0,2020-08-15
Oaxaca,3.0,2020-08-15
Puebla,2.0,2020-08-15
Querétaro,0.0,2020-08-15
Quintana Roo,0.0,2020-08-15
San Luis Potosí,2.0,2020-08-15
Sinaloa,2.0,2020-08-15
Sonora,2.0,2020-08-15
Tabasco,2.0,2020-08-15
Tamaulipas,0.0,2020-08-15
Tlaxcala,0.0,2020-08-15
Veracruz,1.0,2020-08-15
Yucatán,0.0,2020-08-15
Zacatecas,2.0,2020-08-15
Total,62.0,2020-08-15
