Entidad,Homicidios,Fecha
Aguascalientes,1.0,2020-08-13
Baja California,10.0,2020-08-13
Baja California Sur,0.0,2020-08-13
Campeche,0.0,2020-08-13
Chiapas,4.0,2020-08-13
Chihuahua,4.0,2020-08-13
Ciudad de México,1.0,2020-08-13
Coahuila,1.0,2020-08-13
Colima,1.0,2020-08-13
Durango,0.0,2020-08-13
Estado de México,8.0,2020-08-13
Guanajuato,7.0,2020-08-13
Guerrero,4.0,2020-08-13
Hidalgo,2.0,2020-08-13
Jalisco,3.0,2020-08-13
Michoacán,8.0,2020-08-13
Morelos,5.0,2020-08-13
Nayarit,0.0,2020-08-13
Nuevo León,1.0,2020-08-13
Oaxaca,2.0,2020-08-13
Puebla,4.0,2020-08-13
Querétaro,1.0,2020-08-13
Quintana Roo,3.0,2020-08-13
San Luis Potosí,2.0,2020-08-13
Sinaloa,1.0,2020-08-13
Sonora,0.0,2020-08-13
Tabasco,3.0,2020-08-13
Tamaulipas,1.0,2020-08-13
Tlaxcala,0.0,2020-08-13
Veracruz,7.0,2020-08-13
Yucatán,0.0,2020-08-13
Zacatecas,0.0,2020-08-13
Total,84.0,2020-08-13
