Entidad,Homicidios,Fecha
Aguascalientes,0,2020-08-18
Baja California,2,2020-08-18
Baja California Sur,0,2020-08-18
Campeche,0,2020-08-18
Chiapas,1,2020-08-18
Chihuahua,4,2020-08-18
Ciudad de México,1,2020-08-18
Coahuila,5,2020-08-18
Colima,0,2020-08-18
Durango,0,2020-08-18
Guerrero,2,2020-08-18
Hidalgo,2,2020-08-18
Jalisco,3,2020-08-18
Morelos,1,2020-08-18
Nayarit,0,2020-08-18
Nuevo León,0,2020-08-18
Oaxaca,2,2020-08-18
Puebla,5,2020-08-18
Querétaro,0,2020-08-18
Quintana Roo,2,2020-08-18
San Luis Potosí,3,2020-08-18
Sinaloa,2,2020-08-18
Sonora,4,2020-08-18
Tabasco,2,2020-08-18
Tamaulipas,1,2020-08-18
Tlaxcala,0,2020-08-18
Veracruz,1,2020-08-18
Yucatán,0,2020-08-18
Zacatecas,1,2020-08-18
Total,44,2020-08-18
