Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-31
Baja California,7.0,2019-05-31
Baja California Sur,0.0,2019-05-31
Campeche,0.0,2019-05-31
Chiapas,2.0,2019-05-31
Chihuahua,1.0,2019-05-31
Ciudad de México,5.0,2019-05-31
Coahuila,0.0,2019-05-31
Colima,2.0,2019-05-31
Durango,2.0,2019-05-31
Estado de México,1.0,2019-05-31
Guanajuato,5.0,2019-05-31
Guerrero,5.0,2019-05-31
Hidalgo,2.0,2019-05-31
Jalisco,5.0,2019-05-31
Michoacán,1.0,2019-05-31
Morelos,1.0,2019-05-31
Nayarit,0.0,2019-05-31
Nuevo León,2.0,2019-05-31
Oaxaca,3.0,2019-05-31
Puebla,4.0,2019-05-31
Querétaro,0.0,2019-05-31
Quintana Roo,1.0,2019-05-31
San Luis Potosí,1.0,2019-05-31
Sinaloa,1.0,2019-05-31
Sonora,1.0,2019-05-31
Tabasco,1.0,2019-05-31
Tamaulipas,2.0,2019-05-31
Tlaxcala,0.0,2019-05-31
Veracruz,2.0,2019-05-31
Yucatán,0.0,2019-05-31
Zacatecas,0.0,2019-05-31
Total,57.0,2019-05-31
