Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-21
Baja California,8.0,2019-05-21
Baja California Sur,0.0,2019-05-21
Campeche,0.0,2019-05-21
Chiapas,2.0,2019-05-21
Chihuahua,1.0,2019-05-21
Ciudad de México,6.0,2019-05-21
Coahuila,1.0,2019-05-21
Colima,2.0,2019-05-21
Durango,3.0,2019-05-21
Estado de México,5.0,2019-05-21
Guanajuato,5.0,2019-05-21
Guerrero,5.0,2019-05-21
Hidalgo,0.0,2019-05-21
Jalisco,8.0,2019-05-21
Michoacán,3.0,2019-05-21
Morelos,2.0,2019-05-21
Nayarit,1.0,2019-05-21
Nuevo León,3.0,2019-05-21
Oaxaca,3.0,2019-05-21
Puebla,0.0,2019-05-21
Querétaro,0.0,2019-05-21
Quintana Roo,0.0,2019-05-21
San Luis Potosí,2.0,2019-05-21
Sinaloa,5.0,2019-05-21
Sonora,0.0,2019-05-21
Tabasco,1.0,2019-05-21
Tamaulipas,1.0,2019-05-21
Tlaxcala,0.0,2019-05-21
Veracruz,2.0,2019-05-21
Yucatán,0.0,2019-05-21
Zacatecas,2.0,2019-05-21
Total,71.0,2019-05-21
