Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-16
Baja California,9.0,2019-05-16
Baja California Sur,2.0,2019-05-16
Campeche,0.0,2019-05-16
Chiapas,0.0,2019-05-16
Chihuahua,7.0,2019-05-16
Ciudad de México,4.0,2019-05-16
Coahuila,2.0,2019-05-16
Colima,1.0,2019-05-16
Durango,3.0,2019-05-16
Estado de México,7.0,2019-05-16
Guanajuato,4.0,2019-05-16
Guerrero,9.0,2019-05-16
Hidalgo,1.0,2019-05-16
Jalisco,7.0,2019-05-16
Michoacán,2.0,2019-05-16
Morelos,1.0,2019-05-16
Nayarit,0.0,2019-05-16
Nuevo León,2.0,2019-05-16
Oaxaca,1.0,2019-05-16
Puebla,5.0,2019-05-16
Querétaro,0.0,2019-05-16
Quintana Roo,3.0,2019-05-16
San Luis Potosí,1.0,2019-05-16
Sinaloa,1.0,2019-05-16
Sonora,1.0,2019-05-16
Tabasco,1.0,2019-05-16
Tamaulipas,1.0,2019-05-16
Tlaxcala,1.0,2019-05-16
Veracruz,6.0,2019-05-16
Yucatán,1.0,2019-05-16
Zacatecas,4.0,2019-05-16
Total,87.0,2019-05-16
