Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-08
Baja California,8.0,2019-05-08
Baja California Sur,1.0,2019-05-08
Campeche,1.0,2019-05-08
Chiapas,0.0,2019-05-08
Chihuahua,7.0,2019-05-08
Ciudad de México,5.0,2019-05-08
Coahuila,0.0,2019-05-08
Colima,0.0,2019-05-08
Durango,0.0,2019-05-08
Estado de México,5.0,2019-05-08
Guanajuato,6.0,2019-05-08
Guerrero,7.0,2019-05-08
Hidalgo,1.0,2019-05-08
Jalisco,9.0,2019-05-08
Michoacán,3.0,2019-05-08
Morelos,4.0,2019-05-08
Nayarit,0.0,2019-05-08
Nuevo León,0.0,2019-05-08
Oaxaca,2.0,2019-05-08
Puebla,2.0,2019-05-08
Querétaro,0.0,2019-05-08
Quintana Roo,0.0,2019-05-08
San Luis Potosí,0.0,2019-05-08
Sinaloa,2.0,2019-05-08
Sonora,1.0,2019-05-08
Tabasco,0.0,2019-05-08
Tamaulipas,0.0,2019-05-08
Tlaxcala,2.0,2019-05-08
Veracruz,3.0,2019-05-08
Yucatán,0.0,2019-05-08
Zacatecas,2.0,2019-05-08
Total,71.0,2019-05-08
