Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-07
Baja California,5.0,2019-05-07
Baja California Sur,0.0,2019-05-07
Campeche,0.0,2019-05-07
Chiapas,2.0,2019-05-07
Chihuahua,3.0,2019-05-07
Ciudad de México,6.0,2019-05-07
Coahuila,0.0,2019-05-07
Colima,3.0,2019-05-07
Durango,0.0,2019-05-07
Estado de México,7.0,2019-05-07
Guanajuato,3.0,2019-05-07
Guerrero,6.0,2019-05-07
Hidalgo,0.0,2019-05-07
Jalisco,4.0,2019-05-07
Michoacán,0.0,2019-05-07
Morelos,0.0,2019-05-07
Nayarit,0.0,2019-05-07
Nuevo León,1.0,2019-05-07
Oaxaca,2.0,2019-05-07
Puebla,5.0,2019-05-07
Querétaro,0.0,2019-05-07
Quintana Roo,1.0,2019-05-07
San Luis Potosí,1.0,2019-05-07
Sinaloa,0.0,2019-05-07
Sonora,1.0,2019-05-07
Tabasco,0.0,2019-05-07
Tamaulipas,3.0,2019-05-07
Tlaxcala,0.0,2019-05-07
Veracruz,7.0,2019-05-07
Yucatán,0.0,2019-05-07
Zacatecas,0.0,2019-05-07
Total,60.0,2019-05-07
