Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-30
Baja California,6.0,2019-11-30
Baja California Sur,0.0,2019-11-30
Campeche,0.0,2019-11-30
Chiapas,2.0,2019-11-30
Chihuahua,1.0,2019-11-30
Ciudad de México,9.0,2019-11-30
Coahuila,3.0,2019-11-30
Colima,3.0,2019-11-30
Durango,0.0,2019-11-30
Estado de México,9.0,2019-11-30
Guanajuato,11.0,2019-11-30
Guerrero,2.0,2019-11-30
Hidalgo,0.0,2019-11-30
Jalisco,10.0,2019-11-30
Michoacán,3.0,2019-11-30
Morelos,0.0,2019-11-30
Nayarit,0.0,2019-11-30
Nuevo León,0.0,2019-11-30
Oaxaca,3.0,2019-11-30
Puebla,4.0,2019-11-30
Querétaro,1.0,2019-11-30
Quintana Roo,8.0,2019-11-30
San Luis Potosí,1.0,2019-11-30
Sinaloa,1.0,2019-11-30
Sonora,0.0,2019-11-30
Tabasco,1.0,2019-11-30
Tamaulipas,0.0,2019-11-30
Tlaxcala,1.0,2019-11-30
Veracruz,3.0,2019-11-30
Yucatán,0.0,2019-11-30
Zacatecas,0.0,2019-11-30
Total,82.0,2019-11-30
