Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-13
Baja California,8.0,2019-11-13
Baja California Sur,1.0,2019-11-13
Campeche,0.0,2019-11-13
Chiapas,2.0,2019-11-13
Chihuahua,0.0,2019-11-13
Ciudad de México,2.0,2019-11-13
Coahuila,0.0,2019-11-13
Colima,3.0,2019-11-13
Durango,0.0,2019-11-13
Estado de México,6.0,2019-11-13
Guanajuato,7.0,2019-11-13
Guerrero,0.0,2019-11-13
Hidalgo,1.0,2019-11-13
Jalisco,4.0,2019-11-13
Michoacán,1.0,2019-11-13
Morelos,1.0,2019-11-13
Nayarit,1.0,2019-11-13
Nuevo León,1.0,2019-11-13
Oaxaca,4.0,2019-11-13
Puebla,7.0,2019-11-13
Querétaro,0.0,2019-11-13
Quintana Roo,0.0,2019-11-13
San Luis Potosí,0.0,2019-11-13
Sinaloa,6.0,2019-11-13
Sonora,0.0,2019-11-13
Tabasco,1.0,2019-11-13
Tamaulipas,0.0,2019-11-13
Tlaxcala,0.0,2019-11-13
Veracruz,1.0,2019-11-13
Yucatán,0.0,2019-11-13
Zacatecas,3.0,2019-11-13
Total,60.0,2019-11-13
