Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-10
Baja California,4.0,2019-11-10
Baja California Sur,0.0,2019-11-10
Campeche,0.0,2019-11-10
Chiapas,4.0,2019-11-10
Chihuahua,5.0,2019-11-10
Ciudad de México,4.0,2019-11-10
Coahuila,2.0,2019-11-10
Colima,2.0,2019-11-10
Durango,1.0,2019-11-10
Estado de México,11.0,2019-11-10
Guanajuato,11.0,2019-11-10
Guerrero,1.0,2019-11-10
Hidalgo,0.0,2019-11-10
Jalisco,6.0,2019-11-10
Michoacán,5.0,2019-11-10
Morelos,2.0,2019-11-10
Nayarit,0.0,2019-11-10
Nuevo León,0.0,2019-11-10
Oaxaca,1.0,2019-11-10
Puebla,2.0,2019-11-10
Querétaro,0.0,2019-11-10
Quintana Roo,2.0,2019-11-10
San Luis Potosí,1.0,2019-11-10
Sinaloa,4.0,2019-11-10
Sonora,2.0,2019-11-10
Tabasco,1.0,2019-11-10
Tamaulipas,1.0,2019-11-10
Tlaxcala,0.0,2019-11-10
Veracruz,3.0,2019-11-10
Yucatán,0.0,2019-11-10
Zacatecas,4.0,2019-11-10
Total,79.0,2019-11-10
