Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-29
Baja California,6.0,2019-11-29
Baja California Sur,0.0,2019-11-29
Campeche,1.0,2019-11-29
Chiapas,0.0,2019-11-29
Chihuahua,7.0,2019-11-29
Ciudad de México,2.0,2019-11-29
Coahuila,2.0,2019-11-29
Colima,0.0,2019-11-29
Durango,0.0,2019-11-29
Estado de México,5.0,2019-11-29
Guanajuato,6.0,2019-11-29
Guerrero,4.0,2019-11-29
Hidalgo,0.0,2019-11-29
Jalisco,8.0,2019-11-29
Michoacán,5.0,2019-11-29
Morelos,5.0,2019-11-29
Nayarit,0.0,2019-11-29
Nuevo León,1.0,2019-11-29
Oaxaca,3.0,2019-11-29
Puebla,3.0,2019-11-29
Querétaro,0.0,2019-11-29
Quintana Roo,2.0,2019-11-29
San Luis Potosí,1.0,2019-11-29
Sinaloa,3.0,2019-11-29
Sonora,1.0,2019-11-29
Tabasco,3.0,2019-11-29
Tamaulipas,4.0,2019-11-29
Tlaxcala,0.0,2019-11-29
Veracruz,3.0,2019-11-29
Yucatán,0.0,2019-11-29
Zacatecas,0.0,2019-11-29
Total,75.0,2019-11-29
