Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-11-25
Baja California,3.0,2019-11-25
Baja California Sur,1.0,2019-11-25
Campeche,0.0,2019-11-25
Chiapas,4.0,2019-11-25
Chihuahua,6.0,2019-11-25
Ciudad de México,7.0,2019-11-25
Coahuila,1.0,2019-11-25
Colima,0.0,2019-11-25
Durango,1.0,2019-11-25
Estado de México,14.0,2019-11-25
Guanajuato,10.0,2019-11-25
Guerrero,4.0,2019-11-25
Hidalgo,0.0,2019-11-25
Jalisco,6.0,2019-11-25
Michoacán,6.0,2019-11-25
Morelos,2.0,2019-11-25
Nayarit,0.0,2019-11-25
Nuevo León,1.0,2019-11-25
Oaxaca,2.0,2019-11-25
Puebla,1.0,2019-11-25
Querétaro,0.0,2019-11-25
Quintana Roo,2.0,2019-11-25
San Luis Potosí,0.0,2019-11-25
Sinaloa,2.0,2019-11-25
Sonora,0.0,2019-11-25
Tabasco,2.0,2019-11-25
Tamaulipas,1.0,2019-11-25
Tlaxcala,0.0,2019-11-25
Veracruz,5.0,2019-11-25
Yucatán,0.0,2019-11-25
Zacatecas,1.0,2019-11-25
Total,83.0,2019-11-25
