Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-07
Baja California,6.0,2019-11-07
Baja California Sur,3.0,2019-11-07
Campeche,0.0,2019-11-07
Chiapas,0.0,2019-11-07
Chihuahua,5.0,2019-11-07
Ciudad de México,4.0,2019-11-07
Coahuila,0.0,2019-11-07
Colima,1.0,2019-11-07
Durango,0.0,2019-11-07
Estado de México,10.0,2019-11-07
Guanajuato,10.0,2019-11-07
Guerrero,4.0,2019-11-07
Hidalgo,0.0,2019-11-07
Jalisco,4.0,2019-11-07
Michoacán,2.0,2019-11-07
Morelos,0.0,2019-11-07
Nayarit,1.0,2019-11-07
Nuevo León,2.0,2019-11-07
Oaxaca,2.0,2019-11-07
Puebla,3.0,2019-11-07
Querétaro,0.0,2019-11-07
Quintana Roo,2.0,2019-11-07
San Luis Potosí,3.0,2019-11-07
Sinaloa,3.0,2019-11-07
Sonora,1.0,2019-11-07
Tabasco,0.0,2019-11-07
Tamaulipas,0.0,2019-11-07
Tlaxcala,0.0,2019-11-07
Veracruz,1.0,2019-11-07
Yucatán,0.0,2019-11-07
Zacatecas,1.0,2019-11-07
Total,68.0,2019-11-07
