Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-17
Baja California,3.0,2019-11-17
Baja California Sur,0.0,2019-11-17
Campeche,0.0,2019-11-17
Chiapas,2.0,2019-11-17
Chihuahua,5.0,2019-11-17
Ciudad de México,6.0,2019-11-17
Coahuila,1.0,2019-11-17
Colima,1.0,2019-11-17
Durango,0.0,2019-11-17
Estado de México,3.0,2019-11-17
Guanajuato,12.0,2019-11-17
Guerrero,8.0,2019-11-17
Hidalgo,1.0,2019-11-17
Jalisco,3.0,2019-11-17
Michoacán,9.0,2019-11-17
Morelos,0.0,2019-11-17
Nayarit,0.0,2019-11-17
Nuevo León,5.0,2019-11-17
Oaxaca,3.0,2019-11-17
Puebla,7.0,2019-11-17
Querétaro,0.0,2019-11-17
Quintana Roo,3.0,2019-11-17
San Luis Potosí,2.0,2019-11-17
Sinaloa,0.0,2019-11-17
Sonora,1.0,2019-11-17
Tabasco,1.0,2019-11-17
Tamaulipas,3.0,2019-11-17
Tlaxcala,0.0,2019-11-17
Veracruz,3.0,2019-11-17
Yucatán,0.0,2019-11-17
Zacatecas,4.0,2019-11-17
Total,86.0,2019-11-17
