Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-11-23
Baja California,0.0,2019-11-23
Baja California Sur,0.0,2019-11-23
Campeche,0.0,2019-11-23
Chiapas,2.0,2019-11-23
Chihuahua,4.0,2019-11-23
Ciudad de México,4.0,2019-11-23
Coahuila,0.0,2019-11-23
Colima,6.0,2019-11-23
Durango,0.0,2019-11-23
Estado de México,11.0,2019-11-23
Guanajuato,16.0,2019-11-23
Guerrero,5.0,2019-11-23
Hidalgo,0.0,2019-11-23
Jalisco,4.0,2019-11-23
Michoacán,6.0,2019-11-23
Morelos,2.0,2019-11-23
Nayarit,0.0,2019-11-23
Nuevo León,1.0,2019-11-23
Oaxaca,8.0,2019-11-23
Puebla,2.0,2019-11-23
Querétaro,0.0,2019-11-23
Quintana Roo,4.0,2019-11-23
San Luis Potosí,5.0,2019-11-23
Sinaloa,4.0,2019-11-23
Sonora,4.0,2019-11-23
Tabasco,1.0,2019-11-23
Tamaulipas,1.0,2019-11-23
Tlaxcala,0.0,2019-11-23
Veracruz,3.0,2019-11-23
Yucatán,0.0,2019-11-23
Zacatecas,1.0,2019-11-23
Total,95.0,2019-11-23
