Entidad,Homicidios,Fecha
Aguascalientes,2.0,2019-11-12
Baja California,6.0,2019-11-12
Baja California Sur,0.0,2019-11-12
Campeche,0.0,2019-11-12
Chiapas,3.0,2019-11-12
Chihuahua,0.0,2019-11-12
Ciudad de México,3.0,2019-11-12
Coahuila,1.0,2019-11-12
Colima,1.0,2019-11-12
Durango,0.0,2019-11-12
Estado de México,7.0,2019-11-12
Guanajuato,12.0,2019-11-12
Guerrero,4.0,2019-11-12
Hidalgo,2.0,2019-11-12
Jalisco,4.0,2019-11-12
Michoacán,2.0,2019-11-12
Morelos,0.0,2019-11-12
Nayarit,0.0,2019-11-12
Nuevo León,1.0,2019-11-12
Oaxaca,0.0,2019-11-12
Puebla,0.0,2019-11-12
Querétaro,0.0,2019-11-12
Quintana Roo,0.0,2019-11-12
San Luis Potosí,0.0,2019-11-12
Sinaloa,8.0,2019-11-12
Sonora,0.0,2019-11-12
Tabasco,2.0,2019-11-12
Tamaulipas,0.0,2019-11-12
Tlaxcala,1.0,2019-11-12
Veracruz,3.0,2019-11-12
Yucatán,1.0,2019-11-12
Zacatecas,2.0,2019-11-12
Total,65.0,2019-11-12
