Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-11
Baja California,4.0,2019-11-11
Baja California Sur,0.0,2019-11-11
Campeche,0.0,2019-11-11
Chiapas,3.0,2019-11-11
Chihuahua,9.0,2019-11-11
Ciudad de México,1.0,2019-11-11
Coahuila,0.0,2019-11-11
Colima,2.0,2019-11-11
Durango,3.0,2019-11-11
Estado de México,7.0,2019-11-11
Guanajuato,9.0,2019-11-11
Guerrero,5.0,2019-11-11
Hidalgo,2.0,2019-11-11
Jalisco,4.0,2019-11-11
Michoacán,4.0,2019-11-11
Morelos,2.0,2019-11-11
Nayarit,2.0,2019-11-11
Nuevo León,2.0,2019-11-11
Oaxaca,3.0,2019-11-11
Puebla,6.0,2019-11-11
Querétaro,1.0,2019-11-11
Quintana Roo,2.0,2019-11-11
San Luis Potosí,0.0,2019-11-11
Sinaloa,3.0,2019-11-11
Sonora,0.0,2019-11-11
Tabasco,2.0,2019-11-11
Tamaulipas,1.0,2019-11-11
Tlaxcala,0.0,2019-11-11
Veracruz,6.0,2019-11-11
Yucatán,0.0,2019-11-11
Zacatecas,4.0,2019-11-11
Total,87.0,2019-11-11
