Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-27
Baja California,3.0,2019-11-27
Baja California Sur,0.0,2019-11-27
Campeche,0.0,2019-11-27
Chiapas,0.0,2019-11-27
Chihuahua,4.0,2019-11-27
Ciudad de México,1.0,2019-11-27
Coahuila,1.0,2019-11-27
Colima,4.0,2019-11-27
Durango,0.0,2019-11-27
Estado de México,6.0,2019-11-27
Guanajuato,11.0,2019-11-27
Guerrero,2.0,2019-11-27
Hidalgo,0.0,2019-11-27
Jalisco,4.0,2019-11-27
Michoacán,1.0,2019-11-27
Morelos,2.0,2019-11-27
Nayarit,0.0,2019-11-27
Nuevo León,1.0,2019-11-27
Oaxaca,0.0,2019-11-27
Puebla,6.0,2019-11-27
Querétaro,2.0,2019-11-27
Quintana Roo,0.0,2019-11-27
San Luis Potosí,3.0,2019-11-27
Sinaloa,1.0,2019-11-27
Sonora,0.0,2019-11-27
Tabasco,0.0,2019-11-27
Tamaulipas,2.0,2019-11-27
Tlaxcala,0.0,2019-11-27
Veracruz,3.0,2019-11-27
Yucatán,0.0,2019-11-27
Zacatecas,3.0,2019-11-27
Total,60.0,2019-11-27
