Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-26
Baja California,0.0,2019-11-26
Baja California Sur,0.0,2019-11-26
Campeche,0.0,2019-11-26
Chiapas,3.0,2019-11-26
Chihuahua,3.0,2019-11-26
Ciudad de México,2.0,2019-11-26
Coahuila,0.0,2019-11-26
Colima,0.0,2019-11-26
Durango,0.0,2019-11-26
Estado de México,7.0,2019-11-26
Guanajuato,21.0,2019-11-26
Guerrero,9.0,2019-11-26
Hidalgo,0.0,2019-11-26
Jalisco,9.0,2019-11-26
Michoacán,7.0,2019-11-26
Morelos,2.0,2019-11-26
Nayarit,1.0,2019-11-26
Nuevo León,1.0,2019-11-26
Oaxaca,2.0,2019-11-26
Puebla,2.0,2019-11-26
Querétaro,0.0,2019-11-26
Quintana Roo,3.0,2019-11-26
San Luis Potosí,0.0,2019-11-26
Sinaloa,1.0,2019-11-26
Sonora,2.0,2019-11-26
Tabasco,4.0,2019-11-26
Tamaulipas,1.0,2019-11-26
Tlaxcala,2.0,2019-11-26
Veracruz,6.0,2019-11-26
Yucatán,0.0,2019-11-26
Zacatecas,2.0,2019-11-26
Total,90.0,2019-11-26
