Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-08
Baja California,3.0,2019-11-08
Baja California Sur,0.0,2019-11-08
Campeche,0.0,2019-11-08
Chiapas,1.0,2019-11-08
Chihuahua,2.0,2019-11-08
Ciudad de México,3.0,2019-11-08
Coahuila,0.0,2019-11-08
Colima,0.0,2019-11-08
Durango,1.0,2019-11-08
Estado de México,1.0,2019-11-08
Guanajuato,9.0,2019-11-08
Guerrero,7.0,2019-11-08
Hidalgo,1.0,2019-11-08
Jalisco,4.0,2019-11-08
Michoacán,4.0,2019-11-08
Morelos,2.0,2019-11-08
Nayarit,0.0,2019-11-08
Nuevo León,3.0,2019-11-08
Oaxaca,6.0,2019-11-08
Puebla,2.0,2019-11-08
Querétaro,0.0,2019-11-08
Quintana Roo,2.0,2019-11-08
San Luis Potosí,0.0,2019-11-08
Sinaloa,0.0,2019-11-08
Sonora,12.0,2019-11-08
Tabasco,1.0,2019-11-08
Tamaulipas,3.0,2019-11-08
Tlaxcala,0.0,2019-11-08
Veracruz,1.0,2019-11-08
Yucatán,0.0,2019-11-08
Zacatecas,0.0,2019-11-08
Total,68.0,2019-11-08
