Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-22
Baja California,4.0,2019-11-22
Baja California Sur,0.0,2019-11-22
Campeche,0.0,2019-11-22
Chiapas,1.0,2019-11-22
Chihuahua,5.0,2019-11-22
Ciudad de México,4.0,2019-11-22
Coahuila,1.0,2019-11-22
Colima,3.0,2019-11-22
Durango,0.0,2019-11-22
Estado de México,10.0,2019-11-22
Guanajuato,10.0,2019-11-22
Guerrero,2.0,2019-11-22
Hidalgo,0.0,2019-11-22
Jalisco,11.0,2019-11-22
Michoacán,2.0,2019-11-22
Morelos,3.0,2019-11-22
Nayarit,0.0,2019-11-22
Nuevo León,0.0,2019-11-22
Oaxaca,3.0,2019-11-22
Puebla,3.0,2019-11-22
Querétaro,1.0,2019-11-22
Quintana Roo,0.0,2019-11-22
San Luis Potosí,0.0,2019-11-22
Sinaloa,1.0,2019-11-22
Sonora,3.0,2019-11-22
Tabasco,1.0,2019-11-22
Tamaulipas,0.0,2019-11-22
Tlaxcala,0.0,2019-11-22
Veracruz,4.0,2019-11-22
Yucatán,0.0,2019-11-22
Zacatecas,1.0,2019-11-22
Total,73.0,2019-11-22
